fixedPlayerID,fixedBackgroundName,fixedBackgroundSeason,fixedBackgroundList,fixedBackgroundTeam,fixedBackgroundDraft,fixedBackgroundPick,fixedBackgroundAge,fixedBackgroundU18Champs,fixedBackgroundStateLeague,fixedPositionPosition,fixedBackgroundReserves,fixedSplitsRegularCBA,fixedSplitsRegularKICKIN,fixedSplitsH1CBA,fixedSplitsH1KICKIN,fixedSplitsH2CBA,fixedSplitsH2KICKIN,fixedSplitsLast5CBA,fixedSplitsLast5KICKIN,fixedSplitsFinalsCBA,fixedSplitsFinalsKICKIN,fixedPracticeCBA,fixedPracticeKICKIN,fixedPreseasonCBA,fixedPreseasonKICKIN,fixedBestMatches,fixedBestCBA,fixedBestTOG,fixed2022Matches,fixed2022CBA,fixed2022TOG,fixed2021Matches,fixed2021CBA,fixed2021TOG,fixed2020Matches,fixed2020CBA,fixed2020TOG,fixed2019Matches,fixed2019TOG,fixed2018Matches,fixed2018TOG,fixed2017Matches,fixed2017TOG
CD_I291902,Jack Viney,11,Snr,MELB,2012 National,26,28,none,none,MID,none,75.2,0,77.27272727,0,72.66666667,0,67.4,0,70,0,none,none,none,none,22,77.12659821,80.7,22,74.72727273,79.59090909,15,70.53333333,77.13333333,16,77.12659821,80.1875,21,73.4,10,75.3,18,77.7
CD_I297566,James Sicily,10,Snr,HAW,2013 National,56,28,none,none,DEF,none,1.045454545,29,0,30.84615385,2.555555556,26.33333333,4.6,24,none,none,none,none,none,none,22,1.045454545,95.90909091,22,1.045454545,95.90909091,zero,zero,zero,11,0,91.81818182,22,91.5,16,91.4,19,84.4
CD_I291856,Tom Mitchell,12,Snr,COLL,2011 National,21,29,none,none,MID,none,53.23809524,0,56.58333333,0,48.77777778,0,45.8,0,none,none,none,none,none,none,26,74.92825992,90,21,53.23809524,78.76190476,22,70.27272727,83.86363636,17,74.92825992,88.29411765,zero,zero,24,90,22,87.4
CD_I290550,Cameron Guthrie,13,Snr,GEE,2010 National,23,30,none,none,MID,none,66.45454545,0.772727273,66.83333333,1.416666667,66,0,61.6,0,54,0,none,none,none,none,25,67.7826087,82.7,25,64.96,69.44,23,67.7826087,73.52173913,21,56.50810756,73.57142857,20,70.5,13,72.2,20,75.4
CD_I993998,Jy Simpkin,7,Snr,NMFC,2016 National,12,25,none,86 [NAB League],MID,none,83.71428571,0,87.25,0,79,0,76.8,0,none,none,none,none,none,none,22,83.71428571,86.52380952,21,83.71428571,86.52380952,22,79,82.86363636,17,72.52908396,77.41176471,21,76.6,22,75.6,13,69.3
CD_I998172,Tim Taranto,7,Snr,RICH,2016 National,2,25,91.7,123 [NAB League],MID/FWD,113,44.125,0,47.11111111,0,40.28571429,0,43,0,none,none,none,none,none,none,26,55.9590507,84.1875,16,44.125,84.1875,24,48.375,82.25,11,55.9590507,83.72727273,26,80.8,23,83.2,14,73.6
CD_I998129,Will Brodie,7,Snr,FRE,2016 National,9,24,71.5,81 [NAB League],MID,none,67.68181818,0,68.61538462,0,66.33333333,0,65,0,65.5,0,none,none,none,none,24,67.5,74.5,24,67.5,69.16666667,4,26.6,68.75,1,33.33333333,67,8,74.5,8,71.8,3,67.4
CD_I998128,Alex Witherden,7,Snr,WCE,2016 National,23,24,none,94 [NAB League],DEF,101.6,0,39.33333333,0,39.7,0,37.5,0,50,none,none,none,none,none,none,23,0,87.75,12,0,87.75,9,0,82.44444444,6,0,81.66666667,23,77.6,21,78.2,9,79.5
CD_I250365,Travis Boak,17,Snr,PORT,2006 National,5,34,none,none,MID,none,60.9047619,0,60.45454545,0,61.4,0,54.2,0,none,none,none,none,none,none,24,74.91304348,83.5,21,60.9047619,81.47619048,23,74.91304348,81.08695652,19,67.64595125,77.47368421,21,79.8,22,83.5,22,80.1
CD_I291800,Tom Stewart,7,Snr,GEE,2016 National,40,30,none,none,DEF,none,0,42.05882353,0,35.90909091,0,53.33333333,0,59.25,0,36.66666667,none,none,none,none,25,0,85.3,20,0,83.1,20,0,85.3,18,0,79.11111111,25,84.6,22,80.6,21,80.7
CD_I293871,Jack Crisp,12,Snr,COLL,2011 Rookie,40,29,none,none,MID,none,56,0,59.69230769,0,50.66666667,0,45.4,0,73.66666667,0,none,none,none,none,26,58.12,89.4,25,58.12,82.96,22,38.63636364,88.45454545,19,4.314366269,87.15789474,24,89.4,26,89.3,22,83.2
CD_I1001398,Matthew Kennedy,8,Snr,CARL,2015 National,13,25,none,none,MID,none,57.94117647,0,59.66666667,0,56,0,56.5,0,none,none,none,none,none,none,17,57.94117647,77.5,17,57.94117647,71.23529412,12,45.23076923,70.41666667,7,40.33169212,68.85714286,10,77.5,12,72,16,70.5
CD_I293957,Brodie Grundy,11,Snr,MELB,2012 National,18,28,none,none,RUC,81,84,0,84,0,none,none,none,none,none,none,none,none,none,none,26,90.70712848,89.1,6,84,82.83333333,20,79.2,80.95,19,90.70712848,84.47368421,24,89.1,26,88.4,20,85.5
CD_I240283,Shannon Hurn,18,Snr,WCE,2005 National,13,35,none,none,DEF,none,0,61.63157895,0,57.55555556,0,65.3,0,69.2,none,none,none,none,none,none,25,0,88.8,19,0,80.89473684,15,0,70.26666667,17,0,81,21,83.5,25,88.4,23,86.2
CD_I1006314,Dylan Moore,6,Snr,HAW,2017 National,67,23,80.5,105 [NAB League],FWD,none,17.27272727,0,0,0,42.22222222,0,46.8,0,none,none,none,none,none,none,22,17.27272727,83.86363636,22,17.27272727,83.86363636,20,0.55,79.7,3,0,80,7,68.9,zero,zero,none,none
CD_I297523,Reilly O'Brien,9,Snr,ADEL,2014 Rookie,9,27,none,none,RUC,180,86.95,0,89,0,84.9,0,86.4,0,none,none,none,none,none,none,20,91.15,90.05,20,86.95,88,20,91.15,90.05,17,90.94054219,88.11764706,18,83.9,zero,zero,zero,zero
CD_I1002267,Luke Davies-Uniacke,6,Snr,NMFC,2017 National,4,23,91.9,94 [NAB League],MID,none,69.23809524,0,59.41666667,0,82.33333333,0,79.8,0,none,none,none,none,none,none,21,69.23809524,82.5,21,69.23809524,81.66666667,20,57,82.5,9,60.32838831,74.11111111,14,67.6,7,66.6,none,none
CD_I281065,Mitch Duncan,14,Snr,GEE,2009 National,28,31,none,none,DEF,none,9.210526316,24.36842105,11.90909091,16.63636364,5.5,35,7,15,1.333333333,8.333333333,none,none,none,none,25,27.01598593,86.3,22,8.136363636,84.68181818,13,17.30769231,73.30769231,20,27.01598593,78.5,23,82.5,21,84.2,24,81.3
CD_I994295,Dan Houston,8,Snr,PORT,2015 Rookie,45,25,none,none,DEF,none,0.428571429,12.76190476,0,9.090909091,0.9,16.8,0,23,none,none,none,none,none,none,23,23.03019421,83,21,0.428571429,80.33333333,23,8.304347826,76,17,23.03019421,83,21,82.1,22,79.7,17,80.1
CD_I293716,Jarryd Lyons,13,Snr,BL,2010 National,61,30,none,none,MID,none,65,0.363636364,69.84615385,0,58,0.888888889,53.2,1.6,none,none,none,none,none,none,24,73.625,83.52631579,22,65,75.63636364,24,73.625,80.375,19,72.94429187,83.52631579,24,79.8,19,76.6,18,72.3
CD_I992468,Rowan Marshall,7,Snr,STK,2016 Rookie,10,27,none,none,RUC,none,56.33333333,0,47.9,0,64,0,81,0,none,none,none,none,none,none,21,56.33333333,86.2,21,56.33333333,82.85714286,13,48.23076923,73.69230769,19,44.91310875,85.47368421,20,86.2,12,81.8,1,82.5
CD_I295342,Jake Lloyd,11,Snr,SYD,2012 Rookie,16,29,none,none,DEF,none,0,50.33333333,0,51.36363636,0,49.2,0,50.2,0,60,none,none,none,none,26,0,89.1,24,0,85.375,22,0,85.18181818,17,0,88.94117647,22,89.1,23,88.5,23,85.5
CD_I294305,Lachie Whitfield,11,Snr,GWS,2012 National,1,28,none,none,MID,none,1.166666667,10.16666667,1.666666667,19.11111111,0.666666667,1.222222222,0,2.75,none,none,none,none,none,none,24,1.166666667,87.8,18,1.166666667,83.61111111,17,0.411764706,81.88235294,17,0,86,19,84.5,24,87.8,18,86.5
CD_I1001396,Isaac Cumming,7,Snr,GWS,2016 National,20,24,30,41 [NAB League],DEF,none,0,54.23809524,0,54.7,0,53.81818182,0,58.4,none,none,none,none,none,none,24,0,84.66666667,21,0,82.95238095,24,0,80.25,3,0,84.66666667,5,72.2,2,59.8,zero,zero
CD_I291975,Jarrod Witts,12,Snr,GCFC,2011 National,67,30,none,none,RUC,none,84.81818182,0,83.91666667,0,85.9,0,86.8,0,none,none,none,none,none,none,22,88.86416787,86.8,22,84.81818182,83.45454545,3,75.66666667,70.66666667,17,88.86416787,85.76470588,22,83.5,22,84.1,18,86.8
CD_I290799,Tom Liberatore,13,Snr,WB,2010 National,41,30,none,none,MID,none,58.40909091,0,49,0,69.7,0,65.8,0,none,none,none,none,none,none,25,68.8,85.9,22,58.40909091,79.95454545,25,68.8,78.68,16,57.52217426,79.8125,15,75.4,1,11.3,18,81.1
CD_I296733,Mark Blicavs,12,Snr,GEE,2011 Rookie,54,31,none,none,MID/RUC,none,44.85714286,0,31.25,0,63,0,85.5,0,79.66666667,0,none,none,none,none,25,49.20833333,95.7,24,49.20833333,85.08333333,24,19.16666667,88.5,21,14.76801449,87,25,91,23,95.7,20,79
CD_I293846,Sebastian Ross,12,Snr,STK,2011 National,25,29,none,none,MID,none,60.61904762,0,54.54545455,0,67.3,0,65.2,0,none,none,none,none,none,none,22,63.79568657,86.2,21,60.61904762,82.0952381,20,29.85,83.7,16,63.79568657,80.5625,22,85.6,21,86.2,22,83
CD_I294674,Nick Vlastuin,11,Snr,RICH,2012 National,9,28,none,none,DEF,none,0,36.1875,0,41.66666667,0,32.9,0,40.8,0,50,none,none,none,none,24,2.333333333,86.7,17,0,81.05882353,12,2.333333333,83.75,20,0.431034483,84.7,24,86.1,21,86.7,16,77.6
CD_I296735,Aaron Hall,12,Snr,NMFC,2011 Preseason,7,32,none,none,DEF,none,0,47.09090909,0,44.33333333,0,50.4,0,55.66666667,none,none,none,none,none,none,22,19.25976174,82.7,11,0,71.45454545,20,0,77.65,15,19.25976174,80.93333333,6,72.7,6,72,19,77.6
CD_I996708,Bailey Dale,9,Snr,WB,2014 National,45,26,none,none,DEF,none,0,56.09090909,0,59.75,0,51.7,0,43,0,14,none,none,none,none,26,0,84.08695652,23,0,84.08695652,26,0,81.92307692,9,0,79.44444444,10,80.1,10,79.7,16,80.2
CD_I290627,Dion Prestia,13,Snr,RICH,2010 National,9,30,none,none,MID,none,67.5,0,60.875,0,72.8,0,79.8,0,46,0,none,none,none,none,25,71.46396022,82.6,19,66.36842105,70.47368421,9,65,70.55555556,9,71.46396022,78.77777778,25,81.1,13,73.6,22,81
CD_I298539,Isaac Heeney,9,Snr,SYD,2014 National,18,26,none,none,FWD,none,11.40909091,0,17.66666667,0,3.9,0,7.8,0,13,0,none,none,none,none,25,11.6,87.66666667,25,11.6,85.44,21,2.904761905,81,6,2.872960373,87.66666667,22,82.5,22,83.7,20,85.3
CD_I1012014,Chad Warner,4,Snr,SYD,2019 National,39,21,none,107 [WAFL Colts],MID,none,62.95238095,0,53.90909091,0,72.9,0,79.2,0,61.33333333,0,none,none,none,none,24,62.75,80.75,24,62.75,80.75,13,34.46153846,75.69230769,2,4,77,none,none,none,none,none,none
CD_I1002239,Adam Cerra,6,Snr,CARL,2017 National,5,23,81.1,115 [NAB League],MID,none,54.38888889,0,62.8,0,43.875,0,64,0,none,none,none,none,none,none,21,54.38888889,79.82352941,18,54.38888889,73.44444444,18,46.33333333,76.05555556,17,24.27395845,79.82352941,20,79.2,21,75.8,none,none
CD_I1001299,Connor Rozee,5,Snr,PORT,2018 National,5,23,none,59 [SANFL League],MID/FWD,none,49.90909091,0,37.81818182,0,62,0,56.8,0,none,none,none,none,none,none,22,49.90909091,86.47619048,22,49.90909091,82.5,21,11.28571429,86.47619048,16,18.43321797,83.1875,22,82,none,none,none,none
CD_I297401,Matt Crouch,10,Snr,ADEL,2013 National,23,27,none,none,MID,115.875,67.09090909,0,69.77777778,0,55,0,none,none,none,none,none,none,none,none,25,68.50162028,77.0625,11,67.09090909,70.90909091,zero,zero,zero,16,68.50162028,77.0625,19,75.4,18,75.8,25,77
CD_I1009420,Caleb Serong,4,Snr,FRE,2019 National,8,22,none,100 [NAB League],MID,none,65,0,68.63636364,0,60.55555556,0,67.8,0,74.5,0,none,none,none,none,22,71.40909091,75.31818182,22,65.86363636,75.31818182,22,71.40909091,74.13636364,14,67.13076839,70.14285714,none,none,none,none,none,none
CD_I1009256,Hayden Young,4,Snr,FRE,2019 National,7,21,none,85 [NAB League],DEF,none,0,12.4,0,16.63636364,0,7.222222222,0,6,0,8,none,none,none,none,22,0,83.5,22,0,83.5,8,0,79.125,5,0,62.8,none,none,none,none,none,none
CD_I1020895,Jai Newcombe,3,Snr,HAW,2020 Mid-Season,2,21,none,none,MID,none,65.72727273,0,66.61538462,0,64.44444444,0,63.8,0,none,none,none,none,none,none,22,65.72727273,80.40909091,22,65.72727273,80.40909091,6,40.85714286,65.66666667,none,none,none,none,none,none,none,none,none
CD_I1023261,Nick Daicos,2,Snr,COLL,2021 National,4,20,none,136 [NAB League],DEF,none,3.863636364,19.13636364,5.461538462,10.15384615,1.555555556,32.11111111,2.8,32.6,1,37.33333333,none,none,none,none,25,3.52,82.04,25,3.52,82.04,none,none,none,none,none,none,none,none,none,none,none,none
CD_I295136,Caleb Daniel,9,Snr,WB,2014 National,46,26,none,none,DEF,none,0,35.05555556,0,35.33333333,0,34.5,0,36.75,0,71,none,none,none,none,25,5.24,84.33333333,19,0,83.47368421,25,5.24,80.64,18,0,84.33333333,17,84.2,20,80.5,20,81.8
CD_I998205,Harry Perryman,7,Snr,GWS,2016 National,14,24,70.5,120 [NEAFL],MID,none,29,4.9375,11.63636364,7.181818182,67.2,0,79.25,0,none,none,none,none,none,none,19,29,82.25,16,29,77.8125,18,0.166666667,80.27777778,16,0,82.25,19,77.4,9,70.5,8,66.5
CD_I1006121,Zak Butters,5,Snr,PORT,2018 National,12,22,none,85 [NAB League],MID/FWD,none,38.45,0,50,0,24.33333333,0,36.4,0,none,none,none,none,none,none,20,38.45,83.52941176,20,38.45,77.4,12,19.91666667,76.75,17,2.496392496,83.52941176,19,75.1,none,none,none,none
CD_I293713,Brandon Ellis,12,Snr,GCFC,2011 National,15,29,none,none,DEF/MID,none,0,21.23809524,0,11.25,0,34.55555556,0,58.75,none,none,none,none,none,none,25,0,89,21,0,88.0952381,18,0,82.44444444,16,0,86.375,23,89,18,79.7,25,82.4
CD_I998145,Sean Darcy,7,Snr,FRE,2016 National,38,24,37,69 [NAB League],RUC,none,71.15789474,0,68.8,0,73.77777778,0,71.8,0,86.5,0,none,none,none,none,21,73.19126625,85,21,72.61904762,80.19047619,21,68.19047619,80.95238095,15,73.19126625,77.66666667,11,84.6,7,85,8,84.1
CD_I992644,Braydon Preuss,9,Snr,GWS,2014 Rookie,15,27,none,none,RUC,96.5,65.9,0,72.33333333,0,56.25,0,69,0,none,none,none,none,none,none,10,65.9,76.7,10,65.9,68.6,zero,zero,zero,3,52.84280936,71.66666667,7,76.7,zero,zero,8,73.3
CD_I298174,Toby Nankervis,10,Snr,RICH,2013 National,35,28,none,none,RUC,none,68.68181818,0,69,0,68.36363636,0,62.8,0,86,0,none,none,none,none,24,74.1875,83.3,23,69.43478261,75.08695652,16,74.1875,76.5625,11,61.81301731,70.27272727,12,70.3,23,83.3,24,83.1
CD_I998659,Luke Ryan,7,Snr,FRE,2016 National,66,27,none,none,DEF,none,0.227272727,59.86363636,0,62.76923077,0.555555556,55.66666667,0,58.2,0,59.5,none,none,none,none,24,0.208333333,91.70588235,24,0.208333333,85,19,0,88.36842105,17,0,91.70588235,18,85.8,20,83.7,11,81.4
CD_I296294,Blake Acres,10,Snr,CARL,2013 National,19,27,none,none,MID,none,0.222222222,0,0.333333333,0,0,0,0,0,0,0,none,none,none,none,20,0.2,83,20,0.2,80.45,18,0,78.83333333,7,0,83,19,72.5,12,78.7,18,78.1
CD_I280078,Luke Shuey,14,Snr,WCE,2008 National,18,32,none,none,MID,none,68,0,62.57142857,0,71.8,0,72.8,0,none,none,none,none,none,none,25,68.57142857,83.5,17,68,70.41176471,7,68.57142857,66.42857143,13,67.20077864,69.46153846,24,79.5,20,78.9,23,81.5
CD_I997078,Mason Redman,8,Snr,ESS,2015 National,30,25,none,none,DEF,none,0,26.8,0,24.9,0,28.7,0,31.4,none,none,none,none,none,none,22,0,81.9,20,0,79.55,22,0,79.40909091,13,0,79.69230769,20,81.9,2,75.2,zero,zero
CD_I294877,Isaac Smith,13,Snr,GEE,2010 National,19,34,none,none,MID/FWD,none,0.142857143,12.38095238,0.25,12.83333333,0,11.77777778,0,4.5,0,9.666666667,none,none,none,none,25,1.157142857,85.7,24,0.125,83.08333333,24,1.083333333,83.83333333,10,1.157142857,82.2,19,84.8,24,85.7,22,83.4
CD_I260257,Scott Pendlebury,18,Snr,COLL,2005 National,5,35,none,none,MID,none,61.14285714,12.23809524,47.66666667,17.58333333,79.11111111,5.111111111,82.6,2,88.33333333,0,none,none,none,none,26,74.30430416,86.5,24,64.54166667,84.125,18,56.11111111,78.27777778,15,74.30430416,83.53333333,24,82.7,25,80.7,16,82
CD_I1009528,Tom Green,4,Snr,GWS,2019 National,10,22,none,106 [NAB League],MID,none,58.38095238,0,62.72727273,0,53.6,0,45.75,0,none,none,none,none,none,none,21,58.38095238,81.61904762,21,58.38095238,81.61904762,18,40.38888889,70.88888889,6,38.57024482,66.33333333,none,none,none,none,none,none
CD_I271072,Daniel Rich,15,Snr,BL,2008 National,7,32,none,none,DEF,none,0,65.68421053,0,67.84615385,0,61,0,70,0,64,none,none,none,none,24,0,85,22,0,79.40909091,24,0,83,15,0,81.8,24,85,18,79.6,22,82.6
CD_I291783,Dylan Shiel,12,Snr,ESS,2010 Cat B,none,30,none,none,MID,none,70.05263158,0,64.3,0,76.44444444,0,79,0,none,none,none,none,none,none,25,80.21622289,79.8,19,70.05263158,74.10526316,8,52.375,73.125,15,80.21622289,79.8,22,78.6,23,77.7,25,72
CD_I1012807,Sam Berry,3,Snr,ADEL,2020 National,28,21,none,82 [NAB League],MID,115,65.61111111,0,52.375,0,76.2,0,83,0,none,none,none,none,none,none,18,65.61111111,72.61111111,18,65.61111111,72.61111111,17,16.52941176,71.70588235,none,none,none,none,none,none,none,none,none
CD_I298630,Kyle Langford,9,Snr,ESS,2014 National,17,26,none,none,MID/FWD,75,16.33333333,0,0,0,18.375,0,31.25,0,none,none,none,none,none,none,18,26.05882353,83.25,9,16.33333333,73.66666667,17,26.05882353,83.23529412,16,8.487669494,83.25,18,77.1,16,76,6,78.4
CD_I295898,Tim Kelly,6,Snr,WCE,2017 National,24,28,none,91 [WAFL League],MID,none,83.35294118,0,84.66666667,0,81.875,0,80.75,0,none,none,none,none,none,none,25,83.35294118,84.6,17,83.35294118,82.52941176,19,73.36842105,77.94736842,18,76.3135903,83.83333333,25,84.6,23,84.1,none,none
CD_I298421,Jade Gresham,8,Snr,STK,2015 National,18,25,none,none,MID/FWD,none,59.66666667,0,64,0,52.85714286,0,37,0,none,none,none,none,none,none,22,61.43439041,84.9,18,59.66666667,83.27777778,3,41,55.33333333,11,61.43439041,76.63636364,19,81.7,22,84.9,22,79.2
CD_I298268,Liam Duggan,9,Snr,WCE,2014 National,11,26,none,none,DEF,none,3.25,6.85,5.9,4.4,0.6,9.3,1.2,9,none,none,none,none,none,none,24,8.819444444,86.88235294,20,3.25,81.65,14,8.642857143,84.5,17,8.819444444,86.88235294,15,83.6,24,84.2,20,79
CD_I290629,Dyson Heppell,13,Snr,ESS,2010 National,8,30,none,none,DEF/MID,none,0,8.863636364,0,15.81818182,0,1.909090909,0,0,none,none,none,none,none,none,23,0,87.5,22,0,82.45454545,19,0,86,3,0,78,18,80.7,22,84.2,23,82.5
CD_I291861,Jed Anderson,12,Snr,GCFC,2010 Zone Selection,none,29,none,none,MID/FWD,76,39,0,39.83333333,0,38.375,0,31.5,0,none,none,none,none,none,none,21,61.86919903,73.3,14,39,72,7,47.28571429,72.42857143,15,61.86919903,70.26666667,17,68.6,21,69.9,5,73.3
CD_I293845,Jeremy Cameron,12,Snr,GEE,2010 Cat B,none,29,none,none,FWD,none,3.571428571,0,3.333333333,0,3.888888889,0,2.75,0,0,0,none,none,none,none,24,3.125,92.25,24,3.125,92.25,15,0,82.46666667,17,0,90,24,88.6,18,88.7,19,83.5
CD_I1013128,Errol Gulden,3,Snr,SYD,2020 National,32,20,none,107 [NEAFL],MID/FWD,none,9.909090909,0.772727273,12.91666667,1.416666667,6.3,0,8.8,0,10,0,none,none,none,none,25,9.92,80.68,25,9.92,80.68,18,5.666666667,79.88888889,none,none,none,none,none,none,none,none,none
CD_I292511,Zach Tuohy,14,Snr,GEE,2009 Rookie,73,33,none,none,DEF/MID,none,0,30.57142857,0,33.66666667,0,26.44444444,0,36.25,0,45.66666667,none,none,none,none,25,0.19047619,94.1,24,0,86.875,21,0.19047619,82.76190476,19,0,83.52631579,18,87.7,23,92.7,25,94.1
CD_I294557,Lachie Hunter,11,Snr,MELB,2012 National,49,28,none,none,MID,113.2,0,0,0,0,0,0,0,0,0,0,none,none,none,none,26,3.111111111,90.4,10,0,86.2,25,0.84,84.2,10,3.111111111,87.2,23,90.2,21,90.4,22,86.4
CD_I261224,Dayne Zorko,12,Snr,BL,2011 Zone Selection,none,34,none,none,FWD,none,17.89473684,8.526315789,17.07692308,10.69230769,19.66666667,3.833333333,22.8,4.6,39.33333333,4.333333333,none,none,none,none,24,49.34782609,83.9,22,20.81818182,71.90909091,23,49.34782609,82.60869565,17,47.82179675,80.29411765,24,83.3,22,83.8,21,83.9
CD_I294613,Jaeger O'Meara,12,Snr,FRE,2011 Mini-Draft,1,29,none,none,MID,none,61.61904762,0,59.83333333,0,64,0,63.4,0,none,none,none,none,none,none,22,73,84.5,21,61.61904762,78.19047619,18,73,82.5,12,66.29839576,84.41666667,21,84.5,21,81,6,76.5
CD_I1006126,James Rowbottom,5,Snr,SYD,2018 National,25,22,none,89 [NAB League],MID,none,51.38095238,0,48.72727273,0,54.3,0,55.2,0,43,0,none,none,none,none,24,50.33333333,76.875,24,50.33333333,76.83333333,16,40.41176471,66.8125,16,50.31618728,76.875,12,67,none,none,none,none
CD_I295461,Adam Saad,9,Snr,CARL,2014 Rookie,25,28,none,none,DEF,none,0,25.38095238,0,22.3,0,28.18181818,0,40.2,none,none,none,none,none,none,22,0,86,21,0,80.95238095,22,0,80.86363636,17,0,83.23529412,22,83.4,22,80.5,22,80.6
CD_I990291,Darcy Cameron,7,Snr,COLL,2016 National,48,27,none,79 [WAFL League],RUC/FWD,none,47.57142857,0,42,0,55,0,54.8,0,55.33333333,0,none,none,none,none,24,48.54166667,81.83333333,24,48.54166667,76.33333333,18,22.88888889,81.83333333,10,12.00760984,74.5,zero,zero,1,47.3,zero,zero
CD_I1000963,Harry Morrison,7,Snr,HAW,2016 National,74,24,none,64 [NAB League],MID,48.73333333,0,0.333333333,0,0,0,0.777777778,0,1.4,none,none,none,none,none,none,21,0.4784689,82.9047619,21,0,82.9047619,14,0.266666667,77.57142857,11,0.4784689,80.27272727,9,76.1,21,75.7,1,67.4
CD_I1006152,Jordan Clark,5,Snr,FRE,2018 National,15,22,none,70 [WAFL Colts],DEF,none,0,3.181818182,0,2.923076923,0,3.555555556,0,5.2,0,0,none,none,none,none,24,0.818181818,84.95833333,24,0,84.95833333,8,0.818181818,69.625,3,0,70,18,78.4,none,none,none,none
CD_I291776,Taylor Adams,12,Snr,COLL,2011 National,13,29,none,none,MID,none,65.94117647,0,66.66666667,0,64.2,0,55,0,52,0,none,none,none,none,23,76.35714286,80.1,18,65.16666667,72.77777778,14,76.35714286,76.14285714,19,75.51565982,79.73684211,12,75,23,78.1,22,77.9
CD_I290801,Andrew Gaff,13,Snr,WCE,2010 National,4,30,none,none,MID,none,21.375,0,31.85714286,0,13.22222222,0,20,0,none,none,none,none,none,none,25,43.01525688,95.38888889,16,21.375,81.5,21,27.85714286,88,18,43.01525688,95.38888889,22,87,19,88.5,24,88.9
CD_I998102,Andrew McGrath,7,Snr,ESS,2016 National,1,24,81,124 [NAB League],DEF/MID,none,23.61111111,4.555555556,38,2.727272727,1,7.428571429,1.75,3.25,none,none,none,none,none,none,23,71.738757,83.4,18,23.61111111,82.72222222,15,44.2,75,14,71.738757,79.71428571,23,78.8,20,83.4,21,80.5
CD_I290832,David Swallow,13,Snr,GCFC,2010 National,1,30,none,none,MID,none,38.59090909,0,31.58333333,0,47,0,52.2,0,none,none,none,none,none,none,22,60.76506706,81,22,38.59090909,80.13636364,21,49.61904762,76.80952381,15,60.76506706,78.2,22,79.1,20,76,18,75.2
CD_I993903,Jacob Hopper,8,Snr,RICH,2015 National,7,26,none,none,MID,62.5,52.14285714,0,56,0,51.5,0,54.2,0,none,none,none,none,none,none,23,75.02567854,80.13043478,7,52.14285714,72,23,72.13043478,80.13043478,17,75.02567854,75.58823529,23,76.6,21,78,13,70.3
CD_I280109,Callan Ward,16,Snr,GWS,2007 National,19,32,none,none,MID,none,37.63636364,0.5,33.27272727,1,42,0,47.8,0,none,none,none,none,none,none,25,58.45833333,87.5,22,37.63636364,76,24,58.45833333,79.16666667,7,26.4708927,73.28571429,1,2,24,84,25,85.1
CD_I1003130,Patrick Lipinski,7,Snr,COLL,2016 National,28,24,none,74 [NAB League],MID/FWD,none,29.81818182,0,30.53846154,0,28.77777778,0,18.8,0,11.33333333,0,none,none,none,none,25,27.6,81.2,25,27.6,81.2,9,3.363636364,73.77777778,13,4.754241927,80.69230769,14,76.4,17,77.2,1,80.9
CD_I993107,Harry Himmelberg,8,Snr,GWS,2015 National,16,26,none,none,DEF/FWD,none,5.409090909,23.68181818,0,7.818181818,10.81818182,39.54545455,7.8,31.4,none,none,none,none,none,none,25,5.409090909,91.25,22,5.409090909,90.72727273,24,0,91.25,16,2.043216859,86,25,88.7,24,85.8,12,81.4
CD_I271045,Nic Naitanui,15,Snr,WCE,2008 National,2,32,none,none,RUC,103,74.25,0,73.33333333,0,74.8,0,80.66666667,0,none,none,none,none,none,none,23,80.42678517,82.2,8,74.25,68,22,79.5,68.18181818,17,80.42678517,69.47058824,5,56.4,15,57.4,zero,zero
CD_I1012013,Nic Martin,2,Snr,ESS,2021 SSP,none,21,none,71 [WAFL League],MID/FWD,none,0.428571429,0.380952381,0,0,0.818181818,0.727272727,1.8,0,none,none,none,none,none,none,21,0.428571429,88,21,0.428571429,88,none,none,none,none,none,none,none,none,none,none,none,none
CD_I992128,Ryan Burton,8,Snr,PORT,2015 National,19,26,none,none,DEF,none,0,44.27272727,0,42.18181818,0,46.36363636,0,41.6,none,none,none,none,none,none,24,0,85.7,22,0,80.86363636,24,0,76.58333333,8,0,63.875,16,70.9,23,79.1,20,85.7
CD_I270896,Trent Cotchin,16,Snr,RICH,2007 National,2,32,none,none,MID,none,73.33333333,0,71,0,76.25,0,79.4,0,80,0,none,none,none,none,25,74.43626523,85.3,19,73.68421053,76.84210526,17,70.41176471,72.35294118,17,74.43626523,72.64705882,14,71,22,76.7,25,79.8
CD_I994185,Jordan De Goey,9,Snr,COLL,2014 National,5,27,none,none,MID,none,76.1875,0,76.75,0,74.5,0,80.33333333,0,82.66666667,0,none,none,none,none,21,77.21052632,87,19,77.21052632,86.31578947,20,47.2,83.4,10,39.18513552,87,17,77.7,21,81.2,14,81.5
CD_I295067,James Aish,10,Snr,FRE,2013 National,7,27,none,none,MID,none,14.42857143,0.476190476,13.16666667,0.833333333,16.11111111,0,23.2,0,28,0,none,none,none,none,23,15.60869565,83,23,15.60869565,80.26086957,22,2.363636364,82.86363636,16,0,83,14,78.1,13,80.5,8,72.7
